date,pm25,temperature_2m,relative_humidity_2m,surface_pressure,windspeed_10m,winddirection_10m,aqi_category
2023-09-15,14.4,26.254166666666666,83.70833333333333,985.6083333333332,10.045833333333333,238.68885607138884,Very Good
2023-09-16,13.3,26.09583333333333,87.625,986.0083333333333,5.1375,176.9252483913209,Very Good
2023-09-17,12.6,26.295833333333334,87.79166666666667,986.5833333333334,6.429166666666667,158.98646875637132,Very Good
2023-09-18,11.2,26.46666666666667,85.66666666666667,988.3791666666666,5.270833333333333,242.39323747913613,Very Good
2023-09-19,11.6,27.320833333333336,82.0,989.6958333333333,4.5249999999999995,304.8166709045204,Very Good
2023-09-20,14.5,27.3625,83.70833333333333,988.8166666666666,4.791666666666667,291.3087652344157,Very Good
2023-09-21,14.2,27.4875,83.25,988.3333333333334,6.7250000000000005,256.35940035266185,Very Good
2023-09-22,13.5,26.566666666666666,86.5,988.1958333333333,5.791666666666667,52.86406759928525,Very Good
2023-09-23,16.8,27.037499999999998,85.79166666666667,988.1125000000001,4.1000000000000005,71.46130203509074,Good
2023-09-24,16.3,27.583333333333332,81.625,986.6541666666667,5.766666666666667,287.4812349413228,Good
2023-09-25,19.3,27.6875,80.79166666666667,985.4083333333333,5.091666666666667,330.62479052892525,Good
2023-09-26,18.9,25.241666666666664,92.79166666666667,984.9416666666666,5.595833333333334,260.9074216927894,Good
2023-09-27,12.5,25.675,87.70833333333333,984.6708333333332,6.283333333333334,201.05542725059095,Very Good
2023-09-28,9.06,25.849999999999998,87.16666666666667,987.1416666666668,9.608333333333333,163.99687298670926,Very Good
2023-09-29,8.1,26.291666666666668,85.625,989.7125,7.858333333333333,184.4261654320503,Very Good
2023-09-30,10.9,26.704166666666666,82.95833333333333,990.0,5.166666666666667,245.49545290625775,Very Good
2023-10-01,11.8,27.320833333333336,82.375,988.225,6.658333333333334,289.00492728988235,Very Good
2023-10-02,15.8,27.575,84.16666666666667,988.6625,6.595833333333334,292.17977187764166,Good
2023-10-03,15.1,26.954166666666666,87.66666666666667,988.8833333333333,4.720833333333333,276.4014745772933,Good
2023-10-04,11.6,26.27916666666667,89.375,988.5124999999999,5.279166666666667,246.03446397544639,Very Good
2023-10-05,11.2,26.28333333333333,90.04166666666667,987.3333333333334,4.833333333333333,91.740321171608,Very Good
2023-10-06,11.0,26.65833333333333,87.33333333333333,987.4833333333332,5.470833333333334,206.13968248025657,Very Good
2023-10-07,10.4,27.4875,80.375,988.3249999999999,8.0625,205.94562706510345,Very Good
2023-10-08,10.9,26.849999999999998,82.33333333333333,989.9083333333333,6.729166666666667,241.94604059630342,Very Good
2023-10-09,12.2,26.650000000000002,85.125,990.1875,3.5666666666666664,128.11298265431492,Very Good
2023-10-10,15.6,25.666666666666668,88.54166666666667,990.6458333333334,8.591666666666667,67.18004677563175,Good
2023-10-11,14.0,26.229166666666668,83.58333333333333,991.3208333333333,10.1625,80.91860097401502,Very Good
2023-10-12,13.1,26.375,83.70833333333333,992.125,8.641666666666667,72.81449526184252,Very Good
2023-10-13,14.7,26.708333333333332,80.66666666666667,991.5500000000001,8.9375,57.62892142135303,Very Good
2023-10-14,12.7,26.891666666666666,80.16666666666667,989.6708333333332,6.9750000000000005,53.113743704420074,Very Good
2023-10-15,16.9,27.445833333333336,75.66666666666667,988.5208333333334,8.174999999999999,63.07302048183823,Good
2023-10-16,22.9,26.754166666666666,75.25,989.7083333333334,9.916666666666666,67.37038641729379,Good
2023-10-27,11.2,26.416666666666668,84.79166666666667,990.4041666666667,5.379166666666666,98.26061193725064,Very Good
2023-10-28,15.2,26.46666666666667,86.04166666666667,990.3416666666667,4.341666666666667,54.32121895908773,Good
2023-10-29,12.3,25.383333333333336,90.04166666666667,990.4125,4.5375000000000005,78.00335451788237,Very Good
2023-10-30,17.4,24.90833333333333,91.75,991.1750000000001,8.191666666666666,60.24544034838249,Good
2023-10-31,13.5,25.820833333333336,81.70833333333333,992.4458333333333,12.954166666666666,48.817777439790575,Very Good
2023-11-01,17.1,26.025000000000002,74.20833333333333,992.5666666666666,12.733333333333334,48.99417935117708,Good
2023-11-02,28.2,26.025000000000002,74.70833333333333,991.4125,7.6125,67.42570034863127,Moderate
2023-11-03,29.7,26.666666666666668,78.08333333333333,989.0791666666668,5.470833333333334,65.35304575968985,Moderate
2023-11-04,33.4,26.666666666666668,83.0,989.2708333333334,5.020833333333333,124.44509993879501,Moderate
2023-11-05,27.1,26.616666666666664,85.41666666666667,990.2916666666666,5.8,228.80157402395983,Moderate
2023-11-06,16.2,27.308333333333334,78.04166666666667,990.4625,6.195833333333334,43.660160950106786,Good
2023-11-07,15.6,26.816666666666666,81.0,990.9041666666667,6.6125,66.77050948531974,Good
2023-11-08,21.6,27.004166666666666,81.83333333333333,990.1875,5.366666666666667,69.60061293510415,Good
2023-11-09,23.1,26.962500000000002,82.08333333333333,990.4583333333334,6.416666666666667,117.56588846000471,Good
2023-11-10,24.4,26.916666666666668,85.33333333333333,991.5500000000001,5.595833333333334,154.5527251457861,Good
2023-11-11,18.3,26.854166666666668,85.66666666666667,991.9,6.133333333333333,4.8705312233724385,Good
2023-11-12,16.2,27.041666666666668,82.875,992.125,6.3125,81.14275127044846,Good
2023-11-13,17.0,26.941666666666666,78.95833333333333,992.3708333333334,9.612499999999999,61.385434362876026,Good
2023-11-14,12.6,27.070833333333336,69.41666666666667,993.6208333333334,16.120833333333334,59.951665723899225,Very Good
2023-11-15,12.3,26.375,70.25,994.0958333333333,12.116666666666667,60.266655989000355,Very Good
2023-11-16,13.1,26.75,69.16666666666667,994.8874999999999,18.116666666666667,58.59941327418562,Very Good
2023-11-17,12.5,23.412499999999998,58.0,997.0333333333333,17.254166666666666,54.155427676743045,Very Good
2023-11-18,23.2,22.229166666666668,54.791666666666664,996.25,15.383333333333333,51.835935029335474,Good
2023-11-19,27.2,22.166666666666668,58.375,995.1041666666666,13.033333333333333,52.23317017080171,Moderate
2023-11-20,31.3,22.608333333333334,64.20833333333333,994.0208333333334,10.295833333333333,45.3352458370814,Moderate
2023-11-21,33.5,23.46666666666667,67.375,992.1291666666666,7.7250000000000005,43.03677977975161,Moderate
2023-11-22,37.0,24.020833333333332,69.625,990.6583333333333,7.620833333333334,39.53889718502484,Moderate
2023-11-23,34.4,24.920833333333334,69.75,990.5708333333333,8.770833333333334,40.62480512435246,Moderate
2023-11-24,21.8,25.741666666666664,64.875,991.9666666666667,14.35,53.719469729326704,Good
